object get value from;equal collection;4;7.183936787979126
object get value from;empty;4;7.738354133716822
object get value from;filter inverse;4;8.74184314372921
object get value from;filter;4;8.514096577107907
object get value from;exist;4;7.15368553147316
object get value from;equal;4;7.112434911026001
object get value from;contain any;4;6.876069056426168
object get value from;contain all;4;6.486843282909393
object get value from;add ignore;4;7.277939638043404
object get value from;add all;4;6.621823524378777
object get value from;add all;4;6.621823524378777
object get value from;add all;4;6.621823524378777
object get value from;add all;4;6.621823524378777
object get size;equal;3;10.0
object get size;equal;3;6.983438224860787
throw object recognise;equal;3;7.954448688666029
throw object recognise;equal;3;7.954448688666029
size specified collection 0 object;equal;5;10.0
size specified collection 0 object;equal;5;7.64649925159607
object get size;equal;3;10.0
object get size;equal;3;6.983438224860787
throw object recognise;equal;3;7.954448688666029
throw object recognise;equal;3;7.954448688666029
collection check;retain all;2;6.913506751079559
collection check;remove;2;7.712935050998211
collection check;remove all;2;6.9396577687153815
collection check;remove;2;7.712935050998211
collection check;empty;2;7.636317475659371
collection check;equal;2;7.8994757211680415
collection check;contain all;2;6.576735419912338
collection check;contain;2;7.006128255306243
collection check;add all;2;6.950395458224297
collection check;add;2;7.526559280988693
collection check;retain all;2;6.913506751079559
collection check;remove;2;7.712935050998211
collection check;remove all;2;6.9396577687153815
collection check;remove;2;7.712935050998211
collection check;empty;2;7.636317475659371
collection check;equal;2;7.8994757211680415
collection check;contain all;2;6.576735419912338
collection check;contain;2;7.006128255306243
collection check;add all;2;6.950395458224297
collection check;add;2;7.526559280988693
other resource lock manager can use resource;equal;7;7.511461105484675
other resource lock manager can use resource;can use resource;7;2.1498119990068867
other resource lock manager can use resource;equal;7;7.511461105484675
other resource lock manager can use resource;can use resource;7;2.1498119990068867
source target vertex find;remove vertex;4;6.167092817551613
source target vertex find;remove edge;4;7.954014311279773
source target vertex find;contain vertex;4;5.695855338764191
source target vertex find;contain edge;4;7.482780470067024
source target vertex find;contain edge;4;7.482780470067024
source target vertex find;add vertex;4;6.074581854461432
source target vertex find;add edge;4;7.848506810814381
source target vertex find;equal;4;8.00410546895075
source target vertex find;remove vertex;4;6.167092817551613
source target vertex find;remove edge;4;7.954014311279773
source target vertex find;contain vertex;4;5.695855338764191
source target vertex find;contain edge;4;7.482780470067024
source target vertex find;contain edge;4;7.482780470067024
source target vertex find;add vertex;4;6.074581854461432
source target vertex find;add edge;4;7.848506810814381
source target vertex find;equal;4;8.00410546895075
source target vertex find;remove vertex;4;6.167092817551613
source target vertex find;remove edge;4;7.954014311279773
